transaction_id,sale_date,sale_time,customer_id,gender,age,age_group,city,store_branch,membership_tier,sales_channel,category,product_name,quantity,price_per_unit,cogs,discount_event,discount_pct,discount_amount,total_sale,profit,profit_margin_pct,payment_method,customer_rating,return_flag
Txn-00544,2023-06-20,16:13:00,Cust-0179,Female,39,36-45,Sylhet,Ambarkhana,Non-Member,Online,Food & Grocery,Honey,2,58.45,29.35,New Year Sale,5,5.84,111.06,52.36,47.15,Gift Card,4.3,No
Txn-00545,2024-05-26,17:29:00,Cust-0212,Male,31,26-35,Khulna,Kda Avenue,Silver,Online,Books & Stationery,Journal,2,31.42,11.89,New Year Sale,5,3.14,59.7,35.92,60.17,Mobile Payment,2.5,No
Txn-00546,2023-06-16,16:24:00,Cust-0146,Female,60,46-60,Chittagong,Gec Circle,Gold,In-Store,Books & Stationery,Textbook,4,57.66,25.13,,,,230.64,130.12,56.42,Cash,3.6,No
Txn-00547,2024-02-26,11:47:00,Cust-0385,Female,25,18-25,Khulna,Kda Avenue,Bronze,Online,Clothing,Boots,3,133.29,60.0,Flash Sale,10,39.99,359.88,179.88,49.98,Gift Card,2.5,No
Txn-00548,2024-04-25,20:22:00,Cust-0496,Female,53,46-60,Khulna,Boyra,Bronze,In-Store,Toys & Kids,Stuffed Animal,2,137.12,70.99,Flash Sale,5,13.71,260.53,118.55,45.5,Gift Card,2.1,No
Txn-00549,2023-09-28,14:57:00,Cust-0408,Female,41,36-45,Khulna,Kda Avenue,Platinum,Online,Books & Stationery,Art Supplies,4,5.31,1.62,,,,21.24,14.76,69.49,Gift Card,4.3,No
Txn-00550,2023-12-10,12:36:00,Cust-0221,Female,39,36-45,Khulna,Boyra,Platinum,Mobile App,Food & Grocery,Spice Pack,2,15.6,9.74,Flash Sale,10,3.12,28.08,8.6,30.63,Credit Card,2.6,No
Txn-00551,2023-06-12,15:06:00,Cust-0364,Male,56,46-60,Mymensingh,Ganginar Par,Bronze,Online,Beauty,Lipstick,3,79.46,33.89,Eid Sale,25,59.59,178.79,77.12,43.13,Credit Card,1.4,No
Txn-00552,2023-01-12,17:37:00,Cust-0079,Male,30,26-35,Khulna,Kda Avenue,Gold,In-Store,Electronics,Laptop,1,879.1,580.32,Clearance,15,131.87,747.23,166.91,22.34,Credit Card,2.2,No
Txn-00553,2023-09-09,18:51:00,Cust-0403,Female,34,26-35,Dhaka,Motijheel,Platinum,In-Store,Books & Stationery,Textbook,1,54.44,23.97,,,,54.44,30.47,55.97,Cash,2.8,No
Txn-00554,2023-04-20,12:16:00,Cust-0459,Male,43,36-45,Narayanganj,Deobhog,Non-Member,In-Store,Beauty,Lipstick,3,18.51,8.09,,,,55.53,31.26,56.29,Mobile Payment,4.2,No
Txn-00555,2024-05-13,20:04:00,Cust-0108,Female,61,60+,Sylhet,Zindabazar,Gold,Online,Books & Stationery,Pen Set,2,71.73,26.37,,,,143.46,90.72,63.24,Cash,4.6,No
Txn-00556,2024-10-08,17:02:00,Cust-0061,Female,34,26-35,Narayanganj,Deobhog,Bronze,In-Store,Sports,Water Bottle,2,104.52,50.38,,,,209.04,108.28,51.8,Credit Card,3.4,No
Txn-00557,2024-06-14,16:09:00,Cust-0111,Female,61,60+,Rajshahi,Shaheb Bazar,Silver,Online,Sports,Dumbbells,1,181.24,76.26,,,,181.24,104.98,57.92,Debit Card,2.9,Yes
Txn-00558,2023-12-23,17:41:00,Cust-0151,Male,22,18-25,Rajshahi,Shaheb Bazar,Bronze,Mobile App,Toys & Kids,Science Kit,4,71.05,38.25,Eid Sale,10,28.42,255.78,102.78,40.18,Debit Card,4.8,No
Txn-00559,2024-08-24,14:50:00,Cust-0106,Female,38,36-45,Mymensingh,Ganginar Par,Gold,Mobile App,Toys & Kids,Stuffed Animal,1,133.6,68.41,New Year Sale,25,33.4,100.2,31.79,31.73,Mobile Payment,2.7,No
Txn-00560,2024-01-18,20:52:00,Cust-0033,Female,28,26-35,Narayanganj,Deobhog,Bronze,Online,Toys & Kids,Doll,5,134.52,58.91,Flash Sale,15,100.89,571.71,277.16,48.48,Cash,1.5,No
Txn-00561,2024-03-15,18:22:00,Cust-0126,Female,46,46-60,Chittagong,Gec Circle,Gold,Online,Clothing,Dress,1,169.38,79.09,,,,169.38,90.29,53.31,Cash,3.9,No
Txn-00562,2024-08-04,18:57:00,Cust-0120,Female,21,18-25,Rajshahi,Shaheb Bazar,Non-Member,Mobile App,Clothing,Hoodie,1,81.65,31.24,Weekend Deal,15,12.25,69.4,38.16,54.99,Mobile Payment,3.7,No
Txn-00563,2023-11-24,13:03:00,Cust-0411,Male,38,36-45,Khulna,Boyra,Silver,Mobile App,Toys & Kids,Science Kit,1,16.55,6.92,Clearance,10,1.66,14.89,7.97,53.53,Mobile Payment,1.9,No
Txn-00564,2023-01-19,17:54:00,Cust-0295,Male,38,36-45,Sylhet,Zindabazar,Bronze,Online,Electronics,Monitor,3,462.33,282.22,Weekend Deal,25,346.75,1040.24,193.58,18.61,Cash,1.3,No
Txn-00565,2024-03-01,18:17:00,Cust-0163,Female,69,60+,Khulna,Boyra,Silver,Online,Sports,Gym Bag,3,29.76,14.11,,,,89.28,46.95,52.59,Mobile Payment,3.0,No
Txn-00566,2023-05-05,19:39:00,Cust-0053,Male,61,60+,Chittagong,Gec Circle,Bronze,In-Store,Electronics,Headphones,1,119.36,67.53,New Year Sale,20,23.87,95.49,27.96,29.28,Cash,1.8,No
Txn-00567,2024-01-13,19:34:00,Cust-0003,Male,55,46-60,Mymensingh,Charpara,Bronze,Online,Electronics,Smartwatch,1,1330.81,741.53,Eid Sale,5,66.54,1264.27,522.74,41.35,Gift Card,4.2,No
Txn-00568,2024-12-16,12:08:00,Cust-0299,Male,44,36-45,Comilla,Kandirpar,Platinum,Mobile App,Toys & Kids,Board Game,3,27.68,14.2,Flash Sale,20,16.61,66.43,23.83,35.87,Gift Card,2.0,No
Txn-00569,2024-05-16,21:20:00,Cust-0396,Male,67,60+,Comilla,Kandirpar,Bronze,Mobile App,Toys & Kids,Rc Car,3,22.85,11.58,New Year Sale,25,17.14,51.41,16.67,32.43,Credit Card,3.8,No
Txn-00570,2024-05-21,10:00:00,Cust-0344,Female,20,18-25,Dhaka,Motijheel,,Mobile App,Food & Grocery,Chocolate Box,1,50.02,25.79,,,,50.02,24.23,48.44,Gift Card,4.4,No
Txn-00571,2023-11-16,17:41:00,Cust-0079,Male,35,26-35,Khulna,Boyra,Gold,In-Store,Clothing,Jacket,1,66.41,32.96,Weekend Deal,10,6.64,59.77,26.81,44.86,Cash,2.1,No
Txn-00572,2023-11-11,20:36:00,Cust-0332,Female,23,18-25,Mymensingh,Charpara,Platinum,In-Store,Clothing,Jacket,1,123.32,45.2,,,,123.32,78.12,63.35,Debit Card,1.1,No
Txn-00573,2024-04-08,14:07:00,Cust-0475,Male,41,36-45,Comilla,Kandirpar,Gold,Online,Clothing,Suit,1,116.4,49.51,Weekend Deal,15,17.46,98.94,49.43,49.96,Debit Card,2.5,No
Txn-00574,2024-01-27,18:27:00,Cust-0100,Female,29,26-35,Khulna,Boyra,Bronze,In-Store,Home & Garden,Rug,2,132.75,63.64,Clearance,25,66.38,199.12,71.84,36.08,Cash,3.6,Yes
Txn-00575,2023-08-13,11:57:00,Cust-0019,Male,28,26-35,Narayanganj,Deobhog,,In-Store,Home & Garden,Rug,1,38.44,16.68,Flash Sale,20,7.69,30.75,14.07,45.76,Credit Card,3.9,No
Txn-00576,2023-10-02,16:10:00,Cust-0403,Female,34,26-35,Dhaka,Gulshan,Platinum,In-Store,Food & Grocery,Tea Set,2,40.03,21.74,,,,80.06,36.58,45.69,Gift Card,4.6,No
Txn-00577,2023-11-09,19:44:00,Cust-0123,Female,53,46-60,Narayanganj,Tanbazar,Non-Member,Mobile App,Beauty,Mascara,1,84.96,29.72,Clearance,10,8.5,76.46,46.74,61.13,Mobile Payment,2.7,No
Txn-00578,2023-09-28,19:10:00,Cust-0348,Male,46,46-60,Chittagong,Agrabad,Platinum,In-Store,Electronics,Camera,2,1455.84,907.35,,,,2911.68,1096.98,37.68,Cash,4.3,No
Txn-00579,2023-10-25,19:33:00,Cust-0258,Female,38,36-45,Mymensingh,Charpara,Bronze,Mobile App,Beauty,Foundation,1,95.28,40.07,New Year Sale,20,19.06,76.22,36.15,47.43,Debit Card,5.0,No
Txn-00580,2024-05-13,13:29:00,Cust-0007,Male,66,60+,Sylhet,Ambarkhana,Gold,Mobile App,Sports,Tennis Racket,4,146.38,75.56,Clearance,5,29.28,556.24,254.0,45.66,Gift Card,3.9,No
Txn-00581,2024-02-25,19:42:00,Cust-0073,Male,22,18-25,Rajshahi,Shaheb Bazar,Silver,Mobile App,Sports,Jump Rope,2,20.72,10.45,Flash Sale,15,6.22,35.22,14.32,40.66,Cash,1.8,Yes
Txn-00582,2024-10-16,11:17:00,Cust-0450,Female,31,26-35,Comilla,Tomsom Bridge,Gold,Online,Toys & Kids,Doll,2,47.14,25.14,Flash Sale,25,23.57,70.71,20.43,28.89,Debit Card,1.8,No
Txn-00583,2024-12-19,14:39:00,Cust-0063,Male,55,46-60,Dhaka,Gulshan,Gold,Online,Books & Stationery,Desk Organizer,3,47.5,16.72,,,,142.5,92.34,64.8,Credit Card,2.9,No
Txn-00584,2023-10-24,17:42:00,Cust-0084,Female,53,46-60,Mymensingh,Ganginar Par,Gold,Online,Home & Garden,Candle Set,3,100.71,40.52,,,,302.13,180.57,59.77,Gift Card,1.5,No
Txn-00585,2023-01-06,15:42:00,Cust-0428,Male,53,46-60,Khulna,Kda Avenue,Non-Member,In-Store,Electronics,Smartphone,1,414.58,245.63,Weekend Deal,25,103.64,310.94,65.31,21.0,Debit Card,1.6,No
Txn-00586,2024-03-18,16:05:00,Cust-0149,Male,37,36-45,Chittagong,Agrabad,Gold,In-Store,Food & Grocery,Organic Coffee,1,31.02,19.29,Flash Sale,20,6.2,24.82,5.53,22.28,Debit Card,4.7,No
Txn-00587,2023-06-27,16:43:00,Cust-0449,Male,28,26-35,Narayanganj,Deobhog,Silver,Online,Sports,Running Shoes,1,141.41,59.44,Weekend Deal,10,14.14,127.27,67.83,53.3,Cash,2.2,Yes
Txn-00588,2024-04-17,16:24:00,Cust-0401,Male,20,18-25,Rajshahi,Upashahar,Non-Member,Online,Books & Stationery,Notebook,1,15.4,5.34,New Year Sale,20,3.08,12.32,6.98,56.66,Mobile Payment,2.7,No
Txn-00589,2023-01-29,20:01:00,Cust-0491,Female,36,36-45,Chittagong,Nasirabad,Gold,Mobile App,Books & Stationery,Notebook,2,61.69,21.31,,,,123.38,80.76,65.46,Debit Card,1.5,No
Txn-00590,2024-08-02,19:03:00,Cust-0387,Female,22,18-25,,Gec Circle,Platinum,In-Store,Books & Stationery,Planner,1,35.22,14.83,Weekend Deal,20,7.04,28.18,13.35,47.37,Cash,2.1,Yes
Txn-00591,2023-04-20,14:06:00,Cust-0421,Female,33,26-35,Chittagong,Nasirabad,Bronze,In-Store,Home & Garden,Candle Set,3,213.37,89.23,Weekend Deal,5,32.01,608.1,340.41,55.98,Gift Card,1.6,No
Txn-00592,2024-05-22,12:57:00,Cust-0346,Female,47,46-60,Dhaka,Dhanmondi,Silver,In-Store,Beauty,Serum,2,79.11,34.85,Clearance,25,39.55,118.67,48.97,41.27,Cash,1.0,No
Txn-00593,2023-05-04,16:15:00,Cust-0105,Male,64,60+,Khulna,Boyra,Silver,Online,Clothing,Boots,2,20.79,8.49,,,,41.58,24.6,59.16,Mobile Payment,4.9,No
Txn-00594,2024-07-13,13:39:00,Cust-0349,Female,63,60+,Chittagong,Gec Circle,Silver,Mobile App,Toys & Kids,Board Game,2,70.53,30.17,,,,141.06,80.72,57.22,Gift Card,1.8,No
Txn-00595,2023-10-24,17:37:00,Cust-0253,Female,67,60+,Rajshahi,Shaheb Bazar,Gold,In-Store,Sports,Tennis Racket,2,87.37,36.35,Flash Sale,20,34.95,139.79,67.09,47.99,Debit Card,2.8,No
Txn-00596,2023-01-12,16:02:00,Cust-0331,Female,28,26-35,Narayanganj,Tanbazar,Platinum,In-Store,Toys & Kids,Lego Set,1,137.14,57.72,Clearance,15,20.57,116.57,58.85,50.48,Debit Card,3.0,No
Txn-00597,2023-08-04,14:45:00,Cust-0269,Female,62,60+,Khulna,Kda Avenue,Gold,Online,Books & Stationery,Notebook,1,18.09,7.21,New Year Sale,20,3.62,14.47,7.26,50.17,Debit Card,4.7,No
Txn-00598,2024-10-22,15:30:00,Cust-0311,Male,56,46-60,Khulna,Boyra,Bronze,In-Store,Beauty,Serum,1,24.24,10.75,New Year Sale,25,6.06,18.18,7.43,40.87,Cash,1.1,No
Txn-00599,2023-08-26,11:06:00,Cust-0256,Male,37,36-45,Narayanganj,Tanbazar,Bronze,In-Store,Toys & Kids,Action Figure,5,116.39,60.67,,,,581.95,278.6,47.87,Mobile Payment,4.0,No
Txn-00600,2023-03-07,10:16:00,Cust-0059,Female,48,46-60,Rajshahi,Shaheb Bazar,Non-Member,Online,Electronics,Laptop,1,690.22,444.98,,,,690.22,245.24,35.53,Cash,3.8,No
Txn-00602,2024-11-15,11:02:00,Cust-0415,Female,41,36-45,Sylhet,Ambarkhana,Non-Member,In-Store,Beauty,Perfume,1,49.55,18.93,,,,49.55,30.62,61.8,Gift Card,3.0,No
Txn-00603,2024-08-07,19:32:00,Cust-0181,Female,49,46-60,Chittagong,Nasirabad,Gold,In-Store,Sports,Running Shoes,1,163.3,80.64,,,,163.3,82.66,50.62,Credit Card,4.1,No
Txn-00604,2023-05-01,16:03:00,Cust-0308,Male,27,26-35,Narayanganj,Deobhog,Bronze,In-Store,Sports,Yoga Mat,4,56.44,30.38,Eid Sale,20,45.15,180.61,59.09,32.72,Credit Card,4.9,No
Txn-00605,2024-08-12,13:33:00,Cust-0478,Male,64,60+,Dhaka,Gulshan,Gold,In-Store,Home & Garden,Pillow Set,2,193.22,103.14,Clearance,15,57.97,328.47,122.19,37.2,Debit Card,2.7,No
Txn-00606,2023-03-02,12:35:00,Cust-0419,Female,41,36-45,Narayanganj,Deobhog,Platinum,In-Store,Sports,Yoga Mat,1,58.59,31.77,,,,58.59,26.82,45.78,Mobile Payment,3.4,No
Txn-00607,2023-03-24,19:30:00,Cust-0485,Female,29,26-35,Narayanganj,Deobhog,,Online,Beauty,Serum,1,89.57,33.54,,,,89.57,56.03,62.55,,2.2,No
Txn-00608,2023-08-22,9:03:00,Cust-0014,Male,60,46-60,Rajshahi,Upashahar,Platinum,Online,Food & Grocery,Spice Pack,2,42.51,24.78,,,,85.02,35.46,41.71,Credit Card,2.7,No
Txn-00609,2023-05-22,11:07:00,Cust-0460,Male,55,46-60,Comilla,Kandirpar,Bronze,Mobile App,Sports,Water Bottle,1,50.82,20.77,,,,50.82,30.05,59.13,Cash,1.9,No
Txn-00610,2024-07-03,16:51:00,Cust-0008,Female,30,26-35,Sylhet,Ambarkhana,Bronze,Online,Food & Grocery,Organic Coffee,1,9.21,4.85,,,,9.21,4.36,47.34,Gift Card,3.6,No
Txn-00611,2023-10-27,12:25:00,Cust-0246,Female,55,46-60,Khulna,Boyra,Gold,Mobile App,Clothing,Jeans,4,32.95,12.55,New Year Sale,10,13.18,118.62,68.42,57.68,Debit Card,4.8,No
Txn-00612,2023-10-27,19:15:00,Cust-0270,Male,26,26-35,Dhaka,Uttara,Non-Member,Online,Home & Garden,Curtains,2,215.38,87.9,Flash Sale,25,107.69,323.07,147.27,45.58,Cash,1.8,No
Txn-00613,2024-06-17,13:47:00,Cust-0284,Male,35,26-35,Sylhet,Ambarkhana,Non-Member,Mobile App,Food & Grocery,Protein Bar,3,25.48,13.28,,,,76.44,36.6,47.88,Mobile Payment,4.8,No
Txn-00614,2023-02-04,13:37:00,Cust-0197,Female,62,60+,Mymensingh,Charpara,Non-Member,Online,Home & Garden,Cookware Set,3,36.72,16.8,,,,110.16,59.76,54.25,Mobile Payment,1.2,No
Txn-00615,2023-07-08,17:34:00,Cust-0027,Male,50,46-60,Narayanganj,Tanbazar,Bronze,In-Store,Home & Garden,Bed Sheets,1,171.63,69.32,New Year Sale,15,25.74,145.89,76.57,52.48,Debit Card,3.9,No
Txn-00616,2024-03-13,18:59:00,Cust-0377,Male,44,36-45,Dhaka,Uttara,Silver,Online,Electronics,Laptop,5,852.28,587.96,Eid Sale,25,1065.35,3196.05,256.25,8.02,Gift Card,3.9,No
Txn-00617,2023-09-24,12:24:00,Cust-0240,Male,51,46-60,Mymensingh,Ganginar Par,Gold,Mobile App,Food & Grocery,Olive Oil,1,54.92,33.08,Eid Sale,5,2.75,52.17,19.09,36.59,Debit Card,2.4,No
Txn-00618,2024-09-22,14:17:00,Cust-0338,Male,29,26-35,Sylhet,Ambarkhana,Platinum,Online,Home & Garden,Bed Sheets,2,54.81,24.56,Eid Sale,10,10.96,98.66,49.54,50.21,Cash,2.8,No
Txn-00619,2024-01-03,15:54:00,Cust-0285,Female,69,60+,Sylhet,Zindabazar,Bronze,Online,Food & Grocery,Spice Pack,4,8.22,4.45,Weekend Deal,15,4.93,27.95,10.15,36.31,Credit Card,2.0,No
Txn-00620,2023-09-23,19:08:00,Cust-0117,Male,63,60+,Mymensingh,Ganginar Par,Silver,Mobile App,Beauty,Foundation,2,105.84,35.45,,,,211.68,140.78,66.51,Gift Card,4.4,No
Txn-00621,2023-02-12,16:14:00,Cust-0032,Female,67,60+,Comilla,Kandirpar,Bronze,Online,Home & Garden,Plant Pot,3,24.51,12.93,Weekend Deal,5,3.68,69.85,31.06,44.47,Cash,1.3,No
Txn-00622,2024-06-07,11:13:00,Cust-0167,Female,46,46-60,Dhaka,Mirpur,Bronze,Mobile App,Sports,Gym Bag,1,28.21,12.48,,,,28.21,15.73,55.76,Debit Card,2.3,No
Txn-00623,2024-10-29,15:18:00,Cust-0319,Female,46,46-60,Mymensingh,Ganginar Par,Silver,Mobile App,Electronics,Tablet,1,584.04,334.37,,,,584.04,249.67,42.75,Credit Card,4.2,No
Txn-00624,2024-06-04,18:45:00,Cust-0177,Male,58,46-60,Narayanganj,Tanbazar,,In-Store,Food & Grocery,Spice Pack,1,50.69,30.87,Flash Sale,5,2.53,48.16,17.29,35.9,Gift Card,3.0,No
Txn-00626,2024-01-06,13:20:00,Cust-0384,Male,34,26-35,Rajshahi,Upashahar,Platinum,Mobile App,Clothing,Dress,5,119.58,49.21,,,,597.9,351.85,58.85,Gift Card,1.3,No
Txn-00627,2024-05-10,17:28:00,Cust-0403,Female,34,26-35,Dhaka,Uttara,Platinum,Mobile App,Books & Stationery,Art Supplies,3,47.7,15.21,Weekend Deal,10,14.31,128.79,83.16,64.57,Gift Card,3.7,No
Txn-00628,2023-10-21,14:07:00,Cust-0042,Male,34,26-35,Mymensingh,Ganginar Par,Non-Member,Online,Books & Stationery,Pen Set,1,42.88,16.04,,,,42.88,26.84,62.59,Cash,1.7,No
Txn-00629,2024-07-21,17:30:00,Cust-0381,Male,20,18-25,Khulna,Kda Avenue,Non-Member,In-Store,Clothing,Jacket,3,219.32,77.55,,,,657.96,425.31,64.64,Gift Card,,No
Txn-00630,2024-03-08,14:25:00,Cust-0357,Female,26,26-35,Chittagong,Nasirabad,Silver,In-Store,Food & Grocery,Nuts Mix,4,11.55,7.33,,,,46.2,16.88,36.54,Cash,4.0,No
Txn-00631,2024-04-04,20:40:00,Cust-0231,Male,22,18-25,Narayanganj,Tanbazar,Platinum,In-Store,Books & Stationery,Textbook,2,61.82,25.35,Weekend Deal,5,6.18,117.46,66.76,56.84,Gift Card,3.4,No
Txn-00632,2024-04-09,15:28:00,Cust-0091,Male,44,36-45,Dhaka,Motijheel,Bronze,Mobile App,Home & Garden,Cookware Set,1,85.03,34.63,Weekend Deal,25,21.26,63.77,29.14,45.7,Mobile Payment,2.1,No
Txn-00633,2023-07-02,20:02:00,Cust-0417,Male,33,26-35,Comilla,Tomsom Bridge,Silver,Online,Food & Grocery,Spice Pack,2,33.55,19.87,,,,67.1,27.36,40.77,Credit Card,1.5,No
Txn-00634,2024-03-25,13:10:00,Cust-0148,Male,56,46-60,Chittagong,Nasirabad,Platinum,Mobile App,Home & Garden,Cookware Set,2,278.86,117.44,,,,557.72,322.84,57.89,Credit Card,1.1,No
Txn-00635,2024-07-06,16:12:00,Cust-0004,Male,31,26-35,Rajshahi,Shaheb Bazar,Silver,Online,Toys & Kids,Lego Set,1,61.74,33.47,Flash Sale,20,12.35,49.39,15.92,32.23,Debit Card,,No
Txn-00636,2023-05-03,15:27:00,Cust-0253,Female,67,60+,Rajshahi,Upashahar,Gold,In-Store,Home & Garden,Cookware Set,5,262.06,133.58,,,,1310.3,642.4,49.03,Credit Card,3.9,No
Txn-00637,2024-06-03,14:29:00,Cust-0323,Female,56,46-60,Dhaka,Dhanmondi,,Mobile App,Clothing,Suit,1,224.68,82.02,Weekend Deal,15,33.7,190.98,108.96,57.05,Cash,4.8,No
Txn-00638,2023-09-09,12:24:00,Cust-0447,Female,59,46-60,Khulna,Kda Avenue,,In-Store,Food & Grocery,Honey,1,19.59,12.19,Clearance,15,2.94,16.65,4.46,26.79,Cash,4.8,No
Txn-00639,2023-08-08,9:04:00,Cust-0252,Male,56,46-60,Narayanganj,Deobhog,Platinum,Online,Food & Grocery,Olive Oil,2,7.13,4.22,,,,14.26,5.82,40.81,Gift Card,3.6,No
Txn-00640,2023-11-04,19:56:00,Cust-0150,Female,54,46-60,Mymensingh,Ganginar Par,Silver,In-Store,Toys & Kids,Science Kit,1,121.54,55.13,Clearance,15,18.23,103.31,48.18,46.64,Cash,4.9,No
Txn-00641,2023-10-22,15:28:00,Cust-0167,Female,46,46-60,Dhaka,Mirpur,Bronze,Mobile App,Food & Grocery,Spice Pack,1,11.37,6.23,,,,11.37,5.14,45.21,Mobile Payment,3.8,No
Txn-00642,2024-05-10,19:55:00,Cust-0251,Female,35,26-35,Dhaka,Motijheel,Gold,Online,Books & Stationery,Art Supplies,1,7.17,2.38,Flash Sale,5,0.36,6.81,4.43,65.05,Debit Card,3.7,No
Txn-00643,2024-03-28,15:16:00,Cust-0468,Female,53,46-60,Comilla,Tomsom Bridge,,Online,Electronics,Smartwatch,1,753.98,486.65,,,,753.98,267.33,35.46,Mobile Payment,1.9,No
Txn-00644,2024-07-02,13:40:00,Cust-0057,Male,46,46-60,Chittagong,Nasirabad,Bronze,Online,Sports,Running Shoes,1,126.92,64.52,Flash Sale,5,6.35,120.57,56.05,46.49,Debit Card,4.1,No
Txn-00645,2024-11-01,10:13:00,Cust-0186,Female,37,36-45,Dhaka,Mirpur,Gold,Online,Food & Grocery,Olive Oil,1,51.1,31.05,Eid Sale,10,5.11,45.99,14.94,32.49,Mobile Payment,1.9,No
Txn-00646,2023-01-14,10:01:00,Cust-0387,Female,22,18-25,Chittagong,Gec Circle,Platinum,Mobile App,Clothing,Hoodie,1,200.97,78.87,,,,200.97,122.1,60.76,Credit Card,1.1,No
Txn-00647,2024-01-22,17:08:00,Cust-0419,Female,41,36-45,Narayanganj,Tanbazar,Platinum,Mobile App,Home & Garden,Cookware Set,2,41.43,20.94,Flash Sale,5,4.14,78.72,36.84,46.8,Gift Card,3.4,No
Txn-00648,2024-08-25,18:12:00,Cust-0426,Male,53,46-60,Sylhet,Zindabazar,Non-Member,Online,Home & Garden,Curtains,2,139.04,61.92,Clearance,10,27.81,250.27,126.43,50.52,Gift Card,2.9,No
Txn-00649,2023-04-06,13:26:00,Cust-0288,Female,21,18-25,Sylhet,Ambarkhana,Gold,Mobile App,Home & Garden,Candle Set,2,99.64,47.43,Flash Sale,5,9.96,189.32,94.46,49.89,Mobile Payment,4.8,No
Txn-00650,2023-04-21,15:36:00,Cust-0500,Male,18,18-25,Sylhet,Ambarkhana,Silver,Online,Electronics,Speaker,1,1168.25,726.09,,,,1168.25,442.16,37.85,Credit Card,4.2,Yes
Txn-00651,2023-04-08,16:13:00,Cust-0443,Male,28,26-35,Comilla,Kandirpar,Platinum,In-Store,Toys & Kids,Rc Car,1,21.74,11.43,Weekend Deal,25,5.44,16.3,4.87,29.88,Mobile Payment,2.0,No
Txn-00652,2023-12-12,19:02:00,Cust-0165,Male,23,18-25,Rajshahi,Upashahar,Gold,Online,Books & Stationery,Novel,1,25.11,9.65,Clearance,25,6.28,18.83,9.18,48.75,Credit Card,2.3,No
Txn-00653,2024-06-10,16:47:00,Cust-0376,Male,32,26-35,Narayanganj,Tanbazar,Non-Member,Mobile App,Clothing,Jeans,1,115.04,42.46,,,,115.04,72.58,63.09,Cash,1.7,No
Txn-00654,2023-04-27,10:27:00,Cust-0254,Female,32,26-35,Rajshahi,Upashahar,Gold,In-Store,Beauty,Body Lotion,4,25.39,9.21,,,,101.56,64.72,63.73,,5.0,No
Txn-00655,2024-11-23,13:20:00,Cust-0315,Male,23,18-25,Rajshahi,Upashahar,Silver,Online,Sports,Running Shoes,2,41.18,17.73,New Year Sale,25,20.59,61.77,26.31,42.59,Mobile Payment,,No
Txn-00656,2023-05-19,12:45:00,Cust-0425,Female,30,26-35,Chittagong,Agrabad,Bronze,Mobile App,Toys & Kids,Lego Set,1,54.48,25.64,,,,54.48,28.84,52.94,Credit Card,1.8,No
Txn-00658,2024-08-21,18:23:00,Cust-0320,Female,44,36-45,Khulna,Kda Avenue,Bronze,Mobile App,Books & Stationery,Textbook,2,47.08,15.55,,,,94.16,63.06,66.97,Credit Card,2.1,No
Txn-00659,2023-04-15,12:33:00,Cust-0301,Female,60,46-60,Khulna,Kda Avenue,Silver,In-Store,Books & Stationery,Journal,3,48.17,18.82,Clearance,10,14.45,130.06,73.6,56.59,Credit Card,5.0,No
Txn-00660,2024-09-21,12:10:00,Cust-0244,Female,34,26-35,Dhaka,Uttara,Non-Member,Online,Electronics,Camera,5,162.79,92.88,Clearance,20,162.79,651.16,186.76,28.68,Debit Card,3.0,No
Txn-00661,2024-07-27,15:49:00,Cust-0198,Female,46,46-60,Chittagong,Gec Circle,Gold,Mobile App,Toys & Kids,Action Figure,2,53.65,25.73,,,,107.3,55.84,52.04,Debit Card,3.8,No
Txn-00662,2024-07-27,15:44:00,Cust-0404,Male,36,36-45,Comilla,Tomsom Bridge,Non-Member,Online,Home & Garden,Cookware Set,1,176.21,79.69,,,,176.21,96.52,54.78,Debit Card,3.9,No
Txn-00663,2024-07-27,19:58:00,Cust-0481,Female,38,36-45,Mymensingh,Charpara,Bronze,Online,Food & Grocery,Spice Pack,4,25.58,16.61,,,,102.32,35.88,35.07,Gift Card,1.8,No
Txn-00664,2023-12-03,11:23:00,Cust-0469,Male,56,46-60,Mymensingh,Ganginar Par,Silver,Mobile App,Home & Garden,Bed Sheets,1,189.9,83.79,Clearance,20,37.98,151.92,68.13,44.85,Debit Card,2.1,No
Txn-00665,2024-08-08,19:55:00,Cust-0368,Female,32,26-35,Rajshahi,Shaheb Bazar,Silver,Online,Toys & Kids,Science Kit,1,78.64,41.78,Weekend Deal,5,3.93,74.71,32.93,44.08,Cash,3.5,No
Txn-00666,2024-12-23,18:55:00,Cust-0436,Female,47,46-60,Comilla,Tomsom Bridge,Bronze,In-Store,Beauty,Lipstick,3,56.15,17.32,,,,168.45,116.49,69.15,Gift Card,2.1,No
Txn-00667,2024-11-01,17:01:00,Cust-0171,Female,32,26-35,Chittagong,Nasirabad,Gold,Online,Sports,Running Shoes,2,182.56,98.88,Weekend Deal,5,18.26,346.86,149.1,42.99,Mobile Payment,4.4,No
Txn-00668,2023-03-08,12:48:00,Cust-0257,Female,64,60+,Sylhet,Ambarkhana,Bronze,In-Store,Beauty,Serum,1,19.24,6.57,,,,19.24,12.67,65.85,Cash,2.2,No
Txn-00669,2023-05-01,14:36:00,Cust-0429,Male,63,60+,Sylhet,Zindabazar,Platinum,Online,Clothing,Boots,4,35.72,13.48,,,,142.88,88.96,62.26,Gift Card,3.5,No
