transaction_id,sale_date,sale_time,customer_id,gender,age,age_group,city,store_branch,membership_tier,sales_channel,category,product_name,quantity,price_per_unit,cogs,discount_event,discount_pct,discount_amount,total_sale,profit,profit_margin_pct,payment_method,customer_rating,return_flag
TXN-00061,8/5/2024,15:34:00,CUST-0350,Male,20,18-25,Rajshahi,Shaheb Bazar,Gold,Online,Beauty,Body Lotion,3,114.99,34.78,None,0,0,৳344.97,240.63,69.75,Credit Card,1.2,No
TXN-01424,4/13/2023,20:27:00,CUST-0293,Female,43,36-45,Mymensingh,Charpara,Gold,In-Store,Sports,Jump Rope,3,43.29,23.26,Eid Sale,5,6.49,123.38,53.6,43.44,Debit Card,,No
TXN-01333,9/21/2023,17:18:00,CUST-0100,Female,29,26-35,Khulna,Boyra,Bronze,Mobile App,Beauty,Moisturizer,5,106.4,34.51,None,0,0,532,359.45,67.57,Cash,4.2,No
TXN-00166,12/13/2023,18:39:00,CUST-0357,female,,26-35,Chittagong,Agrabad,Silver,Mobile App,Electronics,Tablet,2,614.2,411.92,None,0,0,1228.4,404.56,32.93,Mobile Payment  ,1.4,No
TXN-01029,11/22/2024,18:06:00,CUST-0069,Female,60,46-60,Comilla,Kandirpar,Non-Member,In-Store,Sports,Gym Bag,2,149.9,61.18,None,0,0,299.8,177.44,59.19,Cash,2.1,No
TXN-00878,3/9/2024,19:15:00,CUST-0009,Female,24,18-25,Chittagong,Nasirabad,Silver,In-Store,Food & Grocery,Protein Bar,1,8.71,5.42,None,0,0,8.71,3.29,37.77,Mobile Payment,3.2,No
TXN-01039,12/12/2024,16:52:00,CUST-0009,Female,24,18-25,Chittagong,Nasirabad,Silver,Online,Clothing,Dress,1,242.69,94.97,Flash Sale,15,36.4,206.29,111.32,53.96,Gift Card,2.5,No
TXN-00435,4/17/2024,15:47:00,CUST-0205,Female,38,36-45,Chittagong,Agrabad,Non-Member,mobile app,Food & Grocery,Spice Pack,1,7.08,4.29,None,0,0,7.08,2.79,39.41,Mobile Payment,2.9,No
TXN-00401,12/21/2024,17:13:00,CUST-0004,Male,31,26-35,Rajshahi,Shaheb Bazar,Silver,Mobile App,Food & Grocery,Spice Pack,1,11.1,6.38,None,0,0,11.1,4.72,42.52,Gift Card,3.7,No
TXN-00208,3/21/2023,18:50:00,CUST-0248,Female,30,26-35,Mymensingh,Charpara,Non-Member,In-Store,Beauty,Body Lotion,2,100.83,38.96,None,0,0,201.66,123.74,61.36,Gift Card,2.5,No
TXN-01850,12/20/2023,20:22:00,CUST-0367,Male,46,46-60,Khulna,Boyra,Platinum,In-Store,Food & Grocery,Nuts Mix,1,38.62,23.72,None,0,0,38.62,14.9,38.58,Debit Card,3.8,No
TXN-01666,4/15/2024,17:19:00,CUST-0321,Male,40,36-45,Mymensingh,Ganginar Par,Bronze,In-Store,Clothing,Jacket,1,71.42,30.41,None,0,0,71.42,41.01,57.42,Gift Card,3.7,No
TXN-01488,6/6/2023,13:29:00,CUST-0372,Male,34,26-35,Dhaka,Dhanmondi,Gold,In-Store,Beauty,Moisturizer,1,81.91,32.25,None,0,0,81.91,49.66,60.63,Credit Card,2.9,No
TXN-00738,6/21/2024,12:06:00,CUST-0008,Female,35,26-35,Sylhet,Ambarkhana,Bronze,Mobile App,Sports,Bicycle Helmet,5,32.04,13.36,Clearance,20,32.04,128.16,61.36,47.88,Mobile Payment,1.5,No
TXN-00519,5/4/2024,19:07:00,CUST-0296,Female,57,46-60,Comilla,Tomsom Bridge,Silver,Online,Books & Stationery,Textbook,1,15.85,5.06,Flash Sale,15,2.38,13.47,8.41,62.44,Mobile Payment,2.9,YES
TXN-00577,11/9/2023,19:44:00,CUST-0123,Female,53,46-60,Narayanganj,Tanbazar,Non-Member,Mobile App,Beauty,Mascara,1,84.96,29.72,Clearance,10,8.5,76.46,46.74,61.13,Mobile Payment,2.7,No
TXN-01150,2/20/2024,16:23:00,CUST-0497,Male,33,26-35,Dhaka,Uttara,Gold,In-Store,Books & Stationery,Pen Set,3,39.54,17.15,Flash Sale,10,11.86,106.76,55.31,51.81,Cash,3.3,No
TXN-01898,4/22/2024,20:15:00,CUST-0322,Female,51,46-60,Khulna,KDA Avenue,Bronze,In-Store,Books & Stationery,Journal,2,77.71,24.13,None,0,0,155.42,107.16,68.95,Gift Card,3.2,No
TXN-00332,9/15/2023,17:29:00,CUST-0344,Female,20,18-25,Dhaka,Uttara,Silver,Online,Beauty,Perfume,2,79.06,25.93,Clearance,10,15.81,142.31,90.45,63.56,Gift Card,4.2,No
TXN-00005,5/24/2023,15:59:00,CUST-0128,Male,26,26-35,Sylhet,Zindabazar,Bronze,Online,Electronics,Smartwatch,1,606.18,357.68,New Year Sale,15,90.93,515.25,157.57,30.58,Debit Card,3.8,No
TXN-01343,8/24/2023,15:46:00,CUST-0032,Female,67,60+,Comilla,Kandirpar,Bronze,Online,Food & Grocery,Protein Bar,1,31.77,16.97,None,0,0,31.77,14.8,46.58,debitcard,4.3,No
TXN-01714,3/28/2023,9:05:00,CUST-0436,Female,47,46-60,Comilla,Kandirpar,Bronze,Online,Beauty,Body Lotion,1,70.42,24.65,None,0,0,70.42,45.77,65,Gift Card,4.4,No
TXN-00312,6/22/2024,19:45:00,CUST-0283,,39,36-45,Sylhet,Ambarkhana,Platinum,Online,Clothing,Hoodie,1,123.22,58.26,None,0,0,123.22,64.96,52.72,Debit Card,3.8,No
TXN-01550,10/18/2024,12:22:00,CUST-0146,Female,60,46-60,Chittagong,Agrabad,Gold,Mobile App,Electronics,Laptop,1,1079.48,648.04,New Year Sale,5,53.97,1025.51,377.47,36.81,Mobile Payment,4.9,No
TXN-00032,9/4/2024,18:55:00,CUST-0198,Female,46,46-60,Chittagong,Nasirabad,Gold,Mobile App,Electronics,Smartwatch,3,650.02,428.19,Weekend Deal,10,195.01,1755.05,470.48,26.81,Credit Card,3.7,No
TXN-00697,8/11/2023,15:38:00,CUST-0143,Male,40,36-45,Rajshahi,Upashahar,Gold,In-Store,Sports,Water Bottle,2,131.6,66.2,New Year Sale,25,65.8,197.4,65,32.93,Mobile Payment,3,No
TXN-01491,4/18/2024,16:22:00,CUST-0299,Male,44,36-45,Comilla,Tomsom Bridge,Platinum,In-Store,Clothing,Suit,1,131.12,57.32,New Year Sale,25,32.78,98.34,41.02,41.71,Mobile Payment,4.3,nO
TXN-01108,6/6/2024,14:07:00,CUST-0236,mal,45,36-45,Chittagong,Agrabad,Platinum,Mobile App,Toys & Kids,Science Kit,1,50.71,25.97,Clearance,15,7.61,43.1,17.13,39.74,Credit Card,4.1,No
TXN-00371,9/25/2023,14:10:00,CUST-0090,Male,33,26-35,Sylhet,Ambarkhana,Non-Member,Online,Electronics,Laptop,1,539.72,315.2,Weekend Deal,10,53.97,485.75,170.55,35.11,Debit Card,4.1,No
TXN-01417,9/16/2024,21:58:00,CUST-0456,Female,33,26-35,Sylhet,Ambarkhana,Platinum,Mobile App,Beauty,Moisturizer,3,33.69,13.82,Flash Sale,25,25.27,75.8,34.34,45.3,mOBILE pAYMENT,2.8,No
TXN-00016,7/4/2024,15:54:00,CUST-0116,Male,,46-60,Mymensingh,Ganginar Par,Non-Member,Online,Home & Garden,Lamp,4,245.62,118.97,Flash Sale,25,245.62,736.86,260.98,35.42,Credit Card,2,No
TXN-00503,11/1/2024,19:12:00,CUST-0361,Male,39,36-45,Narayanganj,Tanbazar,Bronze,In-Store,Toys & Kids,Board Game,2,20.48,9.25,Clearance,10,4.1,36.86,18.36,49.81,Credit Card,1.8,No
TXN-00547,2/26/2024,11:47:00,CUST-0385,Female,25,18-25,Khulna,KDA Avenue,Bronze,Online,Clothng,Boots,3,133.29,60,Flash Sale,10,39.99,359.88,179.88,49.98,Gift Card,2.5,No
TXN-02000,3/18/2023,15:20:00,CUST-0050,Female,33,26-35,Narayanganj,Deobhog,Platinum,In-Store,Clothing,Jacket,3,36.74,14.92,Eid Sale,15,16.53,93.69,48.93,52.23,Cash,4.2,No
TXN-00556,10/8/2024,17:02:00,CUST-0061,Female,34,26-35,Narayanganj,Deobhog,Bronze,In-Store,Sports,Water Bottle,2,104.52,50.38,None,0,0,209.04,108.28,51.8,Credit Card,3.4,No
TXN-01967,1/7/2024,16:39:00,CUST-0371,Female,28,26-35,Rajshahi,Shaheb Bazar,Platinum,Online,Books & Stationery,Notebook,2,25.63,7.82,None,0,0,51.26,35.62,69.49,Gift Card,2.6,No
TXN-01951,11/28/2023,16:34:00,CUST-0275,Female,,18-25,Comilla,Kandirpar,Bronze,In-Store,Toys & Kids,Doll,4,134.69,55.13,None,0,0,538.76,318.24,59.07,Gift Card,4.3,No
TXN-00945,5/10/2023,13:03:00,CUST-0261,Female,69,60+,Khulna,Boyra,Gold,Online,Clothing,Dress,1,141.67,60.74,None,0,0,141.67,80.93,57.13,Debit Card,3.2,No
TXN-00939,11/14/2024,14:11:00,CUST-0422,Male,49,46-60,Mymensingh,Ganginar Par,Non-Member,In-Store,Beauty,Moisturizer,2,91.12,30.01,None,0,0,182.24,122.22,67.07,Debit Card,2.8,No
TXN-01151,1/6/2024,14:19:00,CUST-0298,Male,59,46-60,Rajshahi,Upashahar,Silver,Mobile App,Home & Garden,Plant Pot,1,104.14,56.74,Flash Sale,10,10.41,93.73,36.99,39.46,Credit Card,3.9,No
TXN-00112,1/15/2023,19:48:00,CUST-0427,Female,23,18-25,Comilla,Kandirpar,Gold,In-Store  ,Food & Grocery,Organic Coffee,2,42.22,22.69,New Year Sale,15,12.67,71.77,26.39,36.77,Mobile Payment,3,No
TXN-00858,3/11/2023,15:04:00,CUST-0290,Female,50,46-60,Chittagong,Agrabad,Silver,Online,Beauty,Moisturizer,1,78.96,31.1,None,0,0,78.96,47.86,60.61,Cash,4,NO
TXN-01727,8/20/2024,15:42:00,CUST-0334,Female,37,36-45,Comilla,Tomsom Bridge,Bronze,Online,Books & Stationery,Planner,1,58.11,20.68,None,0,0,58.11,37.43,64.41,Debit Card,4.9,No
TXN-01646,9/9/2024,18:36:00,CUST-0024,Female,27,26-35,Khulna,Boyra,Bronze,Mobile App,Toys & Kids,Science Kit,2,41.82,22.42,New Year Sale,15,12.55,71.09,26.25,36.93,Cash,2,Yes
TXN-01661,4/23/2024,17:24:00,CUST-0463,Female,64,60+,Comilla,Tomsom Bridge,Platinum,In-Store,Sports,Dumbbells,0,183.29,77.76,None,0,0,183.29,105.53,57.58,Gift Card,1.3,No
TXN-01181,11/13/2024,9:39:00,CUST-0444,Male,70,60+,Dhaka,Dhanmondi,Bronze,Mobile App,Toys & Kids,Board Game,2,29.03,12.26,None,0,0,58.06,33.54,57.77,Credit Card,4,No
TXN-00146,10/30/2023,21:09:00,CUST-0153,Male,40,36-45,Mymensingh,Charpara,Gold,Mobile App,Sports,Yoga Mat,2,117.4,49.13,None,0,0,234.8,136.54,58.15,Gift Card,4.8,No
TXN-01214,9/18/2023,13:35:00,CUST-0233,Female,61,60+,Mymensingh,Charpara,Non-Member,In-Store,Beauty,Foundation,3,12.36,3.99,None,0,0,37.08,25.11,67.72,Mobile Payment,3.7,No
TXN-01540,2/3/2024,11:22:00,CUST-0403,Female,34,26-35,Dhaka,Gulshan,,In-Store,Electronics,Laptop,2,631.96,401.39,Eid Sale,25,315.98,947.94,145.16,15.31,Credit Card,1.9,NO
TXN-01803,9/9/2024,15:31:00,CUST-0476,Female,55,46-60,Khulna,Boyra,Platinum,iN-sTORE,Toys & Kids,Board Game,2,129.98,55.74,New Year Sale,20,51.99,207.97,96.49,46.4,Gift Card,2.2,No
TXN-00373,7/29/2024,10:06:00,CUST-0086,Female,55,46-60,Sylhet,Ambarkhana,Silver,Mobile App,Clothing,Dress,1,229.08,90.22,Clearance,25,57.27,171.81,81.59,47.49,Cash,1.6,No
TXN-00661,7/27/2024,15:49:00,CUST-0198,Female,46,46-60,Chittagong,GEC Circle,Gold,Mobile App,Toys & Kids,Action Figure,2,53.65,25.73,None,0,0,107.3,55.84,52.04,Debit Card,3.8,No
TXN-00433,7/7/2023,17:06:00,CUST-0202,Male,48,46-60,Narayanganj,Tanbazar,Non-Member,Mobile App,Electronics,Headphones,1,1334.04,910.33,Weekend Deal,15,200.11,1133.93,223.6,19.72,Credit Card,4.6,No
TXN-00162,6/26/2024,15:51:00,CUST-0247,Female,62,60+,Khulna,Boyra,Silver,In-Store,Books & Stationery,Journal,2,49.18,20.37,None,0,0,98.36,57.62,58.58,Debit card,2.9,No
TXN-01016,10/24/2024,19:04:00,CUST-0491,Female,36,36-45,Chittagong,Agrabad,Gold,Online,Food & Grocery,Olive Oil,3,40.35,26.17,None,0,0,121.05,42.54,35.14,Cash,1.8,No
TXN-00330,5/23/2024,17:50:00,CUST-0039,Male,54,46-60,Chittagong,Nasirabad,Bronze,Mobile App,  Food & Grocery,Nuts Mix,1,19.58,11.47,None,0,0,19.58,8.11,41.42,Cash,,No
TXN-01325,7/10/2023,13:01:00,CUST-0061,Female,34,26-35,Narayanganj,Tanbazar,Bronze,Online,bOOKS & sTATIONERY,Novel,2,28.32,10.74,None,0,0,56.64,35.16,62.08,Credit Card,1.4,No
TXN-01511,5/18/2023,18:53:00,CUST-0066,Male,56,46-60,Chittagong,Nasirabad,Gold,Online,Beauty,Moisturizer,2,39.55,12.1,None,0,0,79.1,54.9,69.41,Mobile Payment,3.2,No
TXN-01017,5/7/2024,10:13:00,CUST-0325,Female,38,36-45,Chittagong,Nasirabad,Bronze,Online,Books & Stationery,Planner,1,56.15,19.24,Weekend Deal,25,14.04,42.11,22.87,54.31,Mobile Payment,3.3,Yes
TXN-00177,1/6/2024,17:16:00,CUST-0096,Male,32,26-35,Dhaka,Uttara,Gold,Online,Home & Garden,Rug,5,95.43,43.08,None,0,0,477.15,261.75,54.86,Credit Card,,No
TXN-00681,8/23/2024,10:56:00,CUST-0312,Female,62,60+,Khulna,KDA Avenue,Non-Member,In-Store,Beauty,Moisturizer,1,50.6,21.43,Flash Sale,5,2.53,48.07,26.64,55.42,Mobile Payment,1.8,No
TXN-00370,3/30/2023,17:08:00,CUST-0089,Male,40,36-45,Mymensingh,Ganginar Par,Non-Member,In-Store,Food & Grocery,Olive Oil,1,38.32,21.55,Clearance,15,5.75,32.57,11.02,33.83,Gift Card,1.2,No
TXN-01598,3/29/2023,17:24:00,CUST-0005,Male,53,46-60,Rajshahi,Shaheb Bazar,Gold,Mobile App,Sports,Tennis Racket,1,127.22,59.19,None,0,0,127.22,68.03,53.47,dEBIT cARD,4.7,No
TXN-00349,4/8/2023,16:03:00,CUST-0171,Female,32,26-35,Chittagong,GEC Circle,Gold,Online,Food & Grocery,Chocolate Box,5,54.95,35.22,None,0,0,274.75,98.65,35.91,Gift Card,3.5,No
TXN-00258,8/4/2024,15:23:00,CUST-0058,Male,23,18-25,Rajshahi,Shaheb Bazar,Bronze,Mobile App,tOYS & kIDS,Board Game,2,29.89,16.37,Eid Sale,20,11.96,47.82,15.08,31.53,Gift Card,1.4,No
TXN-00791,9/21/2023,19:23:00,CUST-0379,Female,32,26-35,,Uttara,Silver,In-Store,Electronics,Speaker,1,1217.9,753.87,Weekend Deal,10,121.79,1096.11,342.24,31.22,Debit Card,1.8,  No
TXN-01994,2/2/2023,16:01:00,CUST-0326,Female,29,26-35,Sylhet,Zindabazar,Silver,Mobile App,Sports,Bicycle Helmet,1,25.94,13.17,None,0,0,25.94,12.77,49.23,Gift Card,1.1,No
TXN-00954,5/6/2023,19:16:00,CUST-0428,Male,53,46-60,Khulna,Boyra,Non-Member,Online,Clothing,T-Shirt,2,76.48,37.81,None,0,0,152.96,77.34,50.56,Credit Card,3.1,No
TXN-00048,7/10/2024,19:23:00,CUST-0278,Female,30,26-35,Chittagong,Agrabad,Non-Member,In-Store,Electronics,Monitor,5,842.21,476.15,None,0,0,4211.05,1830.3,43.46,Mobile Payment,,No
TXN-00214,12/2/2024,15:48:00,CUST-0373,Female,53,46-60,Chittagong,Agrabad,Gold,In-Store,Clothing,Jeans,1,188.8,83.67,None,0,0,188.8,105.13,55.68,Debit Card,3.8,No
TXN-00431,12/2/2024,15:12:00,CUST-0004,Male,31,26-35,Rajshahi,Upashahar,Silver,Online,Beauty,Body Lotion,1,17.04,7.18,Weekend Deal,15,2.56,14.48,7.3,50.41,Mobile Payment,3.3,No
TXN-00532,9/15/2024,17:59:00,CUST-0394,Female,65,60+,Dhaka,Uttara,Silver,In-Store,Sports,Jump Rope,1,160.29,72.78,Flash Sale,5,8.01,152.28,79.5,52.21,Credit Card,5,No
TXN-01337,5/30/2024,11:01:00,CUST-0006,Female,32,26-35,Narayanganj,Deobhog,Gold,In-Store,  Home & Garden,Cookware Set,2,226.81,118.26,None,0,0,453.62,217.1,47.86,Cash,1.6,No
TXN-00656,5/19/2023,12:45:00,CUST-0425,Female,30,26-35,Chittagong,Agrabad,Bronze,Mobile App,Toys & Kids,LEGO Set,1,54.48,25.64,None,0,0,54.48,28.84,52.94,Credit Card,1.8,No
TXN-01547,1/17/2023,21:19:00,CUST-0464,Female,20,18-25,Mymensingh,Charpara,Bronze,In-Store,Toys & Kids,LEGO Set,4,32.62,15.77,None,0,0,130.48,67.4,51.66,Cash,1.5,No
TXN-01427,8/20/2024,16:04:00,CUST-0303,Male,23,18-25,Mymensingh,Charpara,Bronze,Online,Food & Grocery,Chocolate Box,1,15.64,8.27,None,0,0,15.64,7.37,47.12,dEBIT cARD,4.4,No
TXN-01979,9/20/2024,13:01:00,CUST-0444,Male,70,60+,Dhaka,Dhanmondi,Bronze,In-Store,Sports,Bicycle Helmet,1,33.9,17.15,Clearance,15,5.08,28.82,11.67,40.49,Cash,1.9,No
TXN-00979,7/16/2024,18:50:00,CUST-0076,Female,57,46-60,Dhaka,Motijheel,Gold,Online,Books & Stationery,Journal,1,45.84,18.3,None,0,0,45.84,27.54,60.08,Gift Card,2.5,No
TXN-00931,10/6/2023,19:33:00,CUST-0410,Male,52,46-60,Khulna,Boyra,Silver,Online,Home & Garden,Pillow Set,2,25.68,13.68,None,0,0,51.36,24,46.73,Credit Card,4,No
TXN-01011,9/27/2024,13:54:00,CUST-0077,F,60,46-60,Chittagong,Agrabad,Non-Member,Online,Clothing,Sneakers,3,238.34,84.68,New Year Sale,10,71.5,643.52,389.48,60.52,Gift Card,3.1,Yes
TXN-01375,11/5/2024,16:10:00,CUST-0186,Female,37,36-45,Dhaka,Motijheel,Gold,Online,Home & Garden,Rug,2,261.43,117.08,New Year Sale,5,26.14,496.72,262.56,52.86,Credit Card,3.2,No
TXN-00493,11/3/2024,13:30:00,CUST-0203,Male,55,46-60,Mymensingh,Charpara,Gold,Mobile App,Sports,Tennis Racket,4,82.43,39.6,Eid Sale,5,16.49,313.23,154.83,49.43,Mobile Payment,1.6,No
TXN-00911,7/9/2024,17:40:00,CUST-0036,Male,27,26-35,Comilla,Kandirpar,Platinum,Online,Clthing,Jacket,3,220.21,77.18,None,0,0,660.63,429.09,64.95,Credit Card,1.5,No
TXN-00684,3/8/2024,18:19:00,CUST-0218,Female,44,36-45,Narayanganj,Deobhog,Non-Member,Mobile App,Home & Garden,Cookware Set,3,189.02,88.37,New Year Sale,20,113.41,453.65,188.54,41.56,Debit Card,1.4,No
TXN-01411,8/22/2024,11:59:00,CUST-0080,Female,31,26-35,Khulna,Boyra,Silver,Online,Food & Grocery,Chocolate Box,1,25.03,14.58,Eid Sale,25,6.26,18.77,4.19,22.32,Cash,2,No
TXN-01384,11/5/2024,19:33:00,CUST-0186,Female,37,36-45,Dhaka,Mirpur,Gold,Mobile App,Toys & Kids,Stuffed Animal,3,135.2,62.64,None,0,0,405.6,217.68,53.67,Debit Card,1.7,Yes
TXN-00259,11/10/2024,21:04:00,CUST-0351,Female,51,46-60,Sylhet,Ambarkhana,Silver,Mobile App,Home & Garden,Bed Sheets,2,273,109.64,Clearance,25,136.5,409.5,190.22,46.45,Debit Card,,Yes
TXN-00195,10/10/2023,16:25:00,CUST-0405,Male,59,46-60,Comilla,Tomsom Bridge,Bronze,In-Store,Food & Grocery,Organic Coffee,2,58.29,35.18,None,0,0,116.58,46.22,39.65,Credit Card,1.6,No
TXN-01480,4/20/2024,13:48:00,CUST-0395,,40,36-45,Rajshahi,Shaheb Bazar,Gold,Mobile App,Books & Stationery,Desk Organizer,2,27.44,12.28,New Year Sale,20,10.98,43.9,19.34,44.05,Debit Card,3.7,No
TXN-00088,3/24/2024,18:10:00,CUST-0453,Male,0,36-45,Rajshahi,Shaheb Bazar,Silver,In-Store,Books & Stationery,Desk Organizer,1,71.13,25.34,Clearance,25,17.78,53.35,28.01,52.5,Mobile Payment,1.3,No
TXN-00033,10/3/2023,14:31:00,CUST-0075,Female,36,36-45,Sylhet,Ambarkhana,Silver,Online,Clothing,Jacket,1,117.15,49.51,None,0,0,117.15,67.64,57.74,Credit Card,3.9,No
TXN-00326,5/2/2024,16:10:00,CUST-0260,Female,28,26-35,Khulna,Boyra,Non-Member,In-Store,Electronis,Speaker,2,431.92,262.03,New Year Sale,15,129.58,734.26,210.2,28.63,Cash,3.4,No
TXN-00914,3/18/2024,11:32:00,CUST-0398,Male,67,60+,Narayanganj,Tanbazar,Non-Member,mOBILE aPP,Books & Stationery,Art Supplies,2,17.56,6.54,None,0,0,35.12,22.04,62.76,Mobile Payment,3.2,No
TXN-00059,3/15/2024,14:08:00,CUST-0127,Male,35,26-35,Comilla,Tomsom Bridge,Silver,in-store,Home & Garden,Cookware Set,2,89.49,45.48,Eid Sale,5,8.95,170.03,79.07,46.5,Gift Card,3.4,No
TXN-00821,7/3/2024,13:51:00,CUST-0331,Female,28,26-35,Narayanganj,Deobhog,Platinum,In-Store,Food & Grocery,Protein Bar,1,21.26,13.45,Weekend Deal,25,5.32,15.94,2.49,15.62,Mobile Payment,2.7,No
TXN-00402,6/29/2023,11:08:00,CUST-0382,Female,62,60+,Sylhet,Zindabazar,Platinum,Mobile App,Clothing,Jacket,2,76.01,29.2,Weekend Deal,15,22.8,129.22,70.82,54.81,Cash,5,No
TXN-00692,2/29/2024,17:17:00,CUST-0137,Female,26,26-35,,Gulshan,Non-Member,Mobile App,Toys & Kids,Action Figure,1,23.6,11.95,None,0,0,23.6,11.65,49.36,Debit Card,3.9,No
TXN-00637,6/3/2024,14:29:00,CUST-0323,Female,56,46-60,Dhaka,Dhanmondi,,Mobile App,Clothing,Suit,1,224.68,82.02,Weekend Deal,15,33.7,190.98,108.96,57.05,Cash,4.8,No
TXN-01591,11/19/2024,10:26:00,CUST-0393,Female,20,18-25,Mymensingh,Charpara,Non-Member,Mobile App,Beauty,#N/A,2,106.34,34.76,None,0,0,212.68,143.16,67.31,Cash,3.5,No
TXN-01753,1/6/2024,13:28:00,CUST-0066,Male,56,46-60,Chittagong,Nasirabad,Gold,In-Store,Food & Grocery,Tea Set,5,53.55,30.06,None,0,0,267.75,117.45,43.87,Gift Card,2.3,No
TXN-01451,7/3/2023,13:04:00,CUST-0108,Female,61,60+,Sylhet,Ambarkhana,Gold,In-Store,Food & Grocery,Tea Set,2,21.92,11.15,Flash Sale,15,6.58,37.26,14.96,40.15,Cash,3.7,No
TXN-00613,6/17/2024,13:47:00,CUST-0284,Male,35,26-35,Sylhet,Ambarkhana,Non-Member,Mobile App,Food & Grocery,Protein Bar,3,25.48,13.28,None,0,0,76.44,36.6,47.88,Mobile Payment,4.8,No
TXN-00276,14/04/2024,20:55:00,CUST-0448,Female,37,36-45,Narayanganj,Deobhog,Bronze,Mobile App,Beauty,Moisturizer,1,111.73,35.89,None,0,0,111.73,75.84,67.88,Cash,2,No
TXN-01777,7/18/2023,15:15:00,CUST-0110,Male,45,36-45,Comilla,Tomsom Bridge,Silver,Mobile App,Home & Garden,Candle Set,1,20.53,8.53,Flash Sale,25,5.13,15.4,6.87,44.61,Cash,2,Yes
TXN-01309,6/1/2023,17:06:00,CUST-0030,Female,51,46-60,Khulna,KDA Avenue,Non-Member,In-Store,Beauty,Serum,2,106.94,45.08,Weekend Deal,5,10.69,203.19,113.03,55.63,Credit Card,3.1,No
TXN-01159,3/31/2023,19:11:00,CUST-0390,Male,57,46-60,Comilla,Tomsom Bridge,Bronze,In-Store  ,Books & Stationery,Planner,4,29.23,11.29,Flash Sale,15,17.54,99.38,54.22,54.56,Cash,4.4,No
TXN-01560,1/8/2023,18:27:00,CUST-0149,Male,37,36-45,Chittagong,GEC Circle,Gold,In-Store,Clothing,Suit,2,239.78,85.4,Clearance,25,119.89,359.67,188.87,52.51,Credit Card,4.7,No
TXN-00303,10/12/2023,13:05:00,CUST-0276,Female,33,26-35,Comilla,Tomsom Bridge,Bronze,Online,Toys & Kids,Board Game,1,146.62,69.43,Weekend Deal,5,7.33,139.29,69.86,50.15,Credit Card,3.9,No
TXN-01635,4/27/2023,19:19:00,CUST-0270,Male,26,26-35,,Motijheel,Non-Member,In-Store,Books & Stationery,Novel,2,9.21,3.83,None,0,0,18.42,10.76,58.41,Debit Card,2.1,No
TXN-01625,2/21/2023,17:14:00,CUST-0026,Female,41,36-45,Rajshahi,Shaheb Bazar,Non-Member,Mobile App,Home & Garden,Rug,1,197.34,81.56,Flash Sale,20,39.47,157.87,76.31,48.34,Cash,3,No
TXN-00659,4/15/2023,12:33:00,CUST-0301,Female,60,46-60,Khulna,KDA Avenue,Silver,In-Store,Books & Stationery,Journal,3,48.17,18.82,Clearance,10,14.45,130.06,73.6,56.59,Credit Card,5,No
TXN-01715,12/26/2024,16:22:00,CUST-0269,Female,62,60+,Khulna,KDA Avenue,Gold,In-Store,Books & Stationery,Desk Organizer,1,8.66,3.02,None,0,0,8.66,5.64,65.13,Mobile Payment,1.9,No
TXN-00814,8/11/2023,11:25:00,CUST-0242,Female,57,46-60,Rajshahi,Upashahar,Silver,In-Store,Beauty,Serum,1,47.1,16.9,Eid Sale,25,11.78,35.32,18.42,52.15,Credit Card,2.9,No
TXN-00723,11/29/2023,21:46:00,CUST-0212,Male,31,26-35,Khulna,Boyra,Silver,Mobile App,Beauty,Foundation,2,74.88,28.77,Clearance,10,14.98,134.78,77.24,57.31,Gift Card,4.1,No
TXN-01903,10/6/2024,15:45:00,CUST-0374,Male,36,36-45,Chittagong,GEC Circle,Platinum,In-Store,Books & Stationery,Notebook,4,70.41,21.91,None,0,0,281.64,194,68.88,Mobile Payment,2,No
TXN-00965,11/27/2024,13:23:00,CUST-0313,Female,18,18-25,Sylhet,Ambarkhana,Non-Member,In-Store,Sports,Running Shoes,1,178.89,87.76,None,0,0,178.89,91.13,50.94,Gift Card,2.2,No
TXN-00425,8/28/2023,16:50:00,CUST-0283,mal,39,36-45,Sylhet,Zindabazar,Platinum,Online,Toys & Kids,Science Kit,1,57.69,30.4,Flash Sale,20,11.54,46.15,15.75,34.13,Mobile Payment,4.4,No
TXN-00338,4/20/2023,12:17:00,CUST-0226,Male,67,60+,Mymensingh,Charpara,Bronze,Mobile App,Books & Stationery,Textbook,1,69.72,26.5,None,0,0,69.72,43.22,61.99,Mobile Payment,2.9,No
TXN-01924,3/18/2024,11:56:00,CUST-0435,Male,26,26-35,Comilla,Tomsom Bridge,Gold,Mobile App,Home & Garden,Lamp,5,69.87,30.26,New Year Sale,15,52.4,296.95,145.65,49.05,Credit Card,1.2,No
TXN-01823,2/12/2023,12:31:00,CUST-0160,Male,35,26-35,Narayanganj,Tanbazar,Bronze,Mobile App,Sports,Dumbbells,1,42.76,21.47,None,0,0,42.76,21.29,49.79,  Mobile Payment,2.4,No
TXN-00755,4/11/2023,16:07:00,CUST-0495,Female,31,26-35,Rajshahi,Upashahar,Platinum,Mobile App,Food & Grocery,Tea Set,2,36.91,21.8,Flash Sale,5,3.69,70.13,26.53,37.83,Mobile Payment,4.4,No
